,datetime,content,title
312,2021-06-09 15:33:36,【德国新增新冠肺炎确诊病例3254例 累计确诊3705942例】根据德国联邦疾控机构罗伯特·科赫研究所发布的最新数据，截至当地时间6月9日0点，德国新冠肺炎累计确诊病例达3705942例，较前一日新增3254例；累计死亡89491例，较前一日新增107例。每10万人7日发病率为21。,
313,2021-06-09 15:30:47,上海黄金交易所黄金T+D 6月9日（周三）收盘下跌0.13%报385.82元/克；上海黄金交易所白银T+D 6月9日（周三）收盘下跌0.73%报5581.0元/千克。,
314,2021-06-09 15:30:35,日本首相菅义伟：将使用储备和未使用的预算来减轻疫情带来的影响。,
315,2021-06-09 15:30:01,欧盟委员会主席冯德莱恩：自一月以来，欧盟已经出口了约3亿剂疫苗。,
316,2021-06-09 15:29:56,  空中客车公司计划最快在7月寻求董事会的批准将A350F客机推向市场，以挑战波音。,
317,2021-06-09 15:29:48,欧盟委员会主席冯德莱恩：必须保护新冠疫苗的知识产权。,
318,2021-06-09 15:24:52,【贵州茅台：专门开发了股东大会的纪念酒礼盒 通过预约方式进行售卖】6月9日，在贵州茅台2020年年度股东大会上，贵州茅台董事长高卫东表示，关于大家都反映的购酒需求，我们今年还将延续去年的模式，专门开发了股东大会的纪念酒礼盒，把茅台股份公司8个深受市场喜爱的代表产品进行组合，而且都是今天2021年6月9日同一天生产的产品，通过预约方式进行售卖。应该是对于每一位茅台的股东和代表来说都是很有纪念意义的，所以也欢迎大家积极的申购。,
319,2021-06-09 15:24:02,欧盟委员会主席冯德莱恩：跨大西洋关系得到了更新和巩固。,
320,2021-06-09 15:23:48,  【中信建投：上调中远海控2021年盈利预测至775亿元 目标价上调至38元】中信建投最新研报称，目前SCFI指数同比涨幅达285%，运价或将在未来一段时间继续创新高。在现有供应链极度紧绷的情况下，运价或将持续维持高位走势。中信建投预计中远海控2021/2022/2023年营业收入分别为2841亿元、2633亿元、2624亿元，同比增长65%、-7.3%、-1%，净利润分别实现775亿元、620亿元、533亿元，同比增长681%、-20%、-14%。考虑集运市场景气度高位运行，估值较前期8倍估值下降至6倍，对应股价为38元，较原有目标价28元涨幅为36%，较当前股价涨幅为74%。,
321,2021-06-09 15:22:45,瑞典央行行长英韦斯：功能失调的住房市场“令人头疼”。,
322,2021-06-09 15:20:18,香港新增4例新冠肺炎确诊病例，均为境外输入病例。（21财经）,
323,2021-06-09 15:19:35,瑞典央行行长英韦斯：“有理由相信”7月份之后通胀会加速。,
324,2021-06-09 15:19:30,欧洲理事会主席米歇尔：欧盟将尽一切努力保护贝尔法斯特协议。,
325,2021-06-09 15:18:37,【广州市已劝返不符合出行条件人员1.8万人】自5月31日实施14号通告以来，广州市已经劝返各类不符合出行条件人员1.8万人。自5月31日以来，广州市各主要客运枢纽，离穗客流大幅下降。6月8日，全市各主要枢纽合计发送旅客6.1万人次，比14号通告前下降75.5%。,
326,2021-06-09 15:18:15,瑞典央行行长英韦斯：很可能在2022年保持量化宽松投资组合不变。,
327,2021-06-09 15:18:10,欧洲理事会主席米歇尔：欧盟将成为英国的可靠伙伴。,
328,2021-06-09 15:17:04,瑞典央行行长英韦斯：过快撤回刺激政策对经济的支持存在巨大风险。,
329,2021-06-09 15:16:57,日本首相菅义伟：希望在10月到11月给所有想接种的人接种疫苗。,
330,2021-06-09 15:16:33,【国家网信办：加大对区块链平台及衍生平台应用的监测力度】国家网信办组织召开 2021 年国家打击治理跨境赌博网络工作组专题会议，会议强调，持续整治网上涉赌推广链，集中整治网络直播、短视频、网络阅读、婚恋网站及贴吧社区等网站平台暗中植入投放吸赌信息问题，严厉惩处为境外赌博提供有偿推广服务和传播涉赌有害信息的网络平台。二是要加强源头治理，以技术链、推广流为重点，加大对区块链平台及衍生平台应用的监测力度，持续打击为网络赌博活动提供服务器托管、网络云存储、通讯传输、VPN服务、CDN加速等服务的企业。,
331,2021-06-09 15:16:12,瑞典央行行长英韦斯：预计短期内通胀率将下降，然后逐渐回升至2%。,
332,2021-06-09 15:14:59,【沪电股份：公司已规划投资新建应用于半导体芯片测试领域的产能】沪电股份(002463)接受调研时表示，半导体芯片测试板的市场对公司来说是个全新的领域，公司已规划投资新建年产6250平方米应用于半导体芯片测试领域的产能，在新厂建设完毕后，公司希望在5年内追上该领域的先进同行，并在技术水平上进入第一梯队。,
333,2021-06-09 15:13:39,欧洲理事会主席米歇尔：将努力恢复欧盟的自由旅行。,
334,2021-06-09 15:13:30,现货黄金跌破1890美元/盎司关口，日内跌0.14%。,
335,2021-06-09 15:12:59,【广州所有阳性病例基因测序相似度超98% 进一步溯源工作还需时间】广州市卫健委疾控处副处长李铁钢表示，目前广州所有阳性病例基因测序相似度都达到了98%以上，也就是说，所有阳性病例的传播链都在一条上。而进一步的溯源工作还需要一定的时间。,
336,2021-06-09 15:11:32,【中国央行印发《银行业金融机构绿色金融评价方案》的通知，自2021年7月1日起施行】中国央行：绿色金融评价面向银行业金融机构开展，坚持绿色导向、商业可持续、激励约束兼容，按照客观、公平、公正原则稳步推进，依法尊重银行业金融机构合规自主经营。中国人民银行负责24家主要银行业金融机构绿色金融评价工作。绿色金融评价工作自2021年7月起实施，评价工作每季度开展一次。第二季度和第四季度评价结束后，中国人民银行分支机构须向中国人民银行报送半年及全年评价结果及评价情况说明。,
337,2021-06-09 15:10:55,【中央巡视组原副组长董宏涉嫌受贿被提起公诉】中央巡视组原副组长董宏涉嫌受贿一案，由国家监察委员会调查终结，经最高人民检察院指定，由山东省青岛市人民检察院审查起诉。近日，山东省青岛市人民检察院已向青岛市中级人民法院提起公诉。（新华社）,
338,2021-06-09 15:08:25,凯投宏观：我行预计加拿大央行将维持货币政策不变，其政策声明基调也与上月基本一致。,
339,2021-06-09 15:06:19,今日沪深两市主力资金净流出235.71亿元，占比2.68%；大单资金净流出138.93亿元，占比1.58%；小单资金净流入 242.46亿元，占比2.75%。,
340,2021-06-09 15:06:13,  以每日额度余额口径，北向资金截至A股收盘净流入逾51亿元；以买卖成交额口径，北向资金净买入逾28亿元。,
341,2021-06-09 15:02:54,【收评：指数全天横盘震荡沪指涨0.33% 周期股行情重启】6月9日消息，A股三大指数全线低开，鸿蒙概念股延续强势。盘中指数走势分化，旅游、军工、半导体短线走高，钛白粉、煤炭、钢铁等周期股再掀涨停潮，采掘服务、云游戏概念表现活跃；农业、医药电商、汽车股集体回调。午后，指数横盘震荡，磷化工、氟化工、基础化学等化工股持续升温，有色板块表现活跃，林业种植、上海本地股下挫走弱。总体来看，市场情绪有所修复，两市逾2200个股上涨。盘面上，煤炭概念、钛白粉、采掘服务等板块涨幅居前，农业服务、医药电商、林业种植等板块跌幅居前。,
342,2021-06-09 15:00:58,  【国内商品期货收盘 焦炭涨超4%】国内商品期货收盘，黑色系和能源化工领涨，焦炭涨超4%，沪铅、铁矿涨超3%，焦煤、PVC等涨逾2%，动力煤、螺纹等涨超1%，生猪、玉米等小幅上涨；棕榈跌超2%，纸浆、郑油、豆油等跌超1%，锰硅、花生等小幅下跌。,
343,2021-06-09 15:00:46,  【欧洲主要股指开盘涨跌不一】欧洲主要股指开盘涨跌不一，德国DAX指数涨0.09%，法国CAC40指数涨0.01%，英国富时100指数跌0.22%，欧洲斯托克50指数涨0.10%。,
344,2021-06-09 14:59:43,【全国累计报告接种新冠疫苗超8亿剂次】国家卫健委：截至2021年6月8日，31个省（自治区、直辖市）和新疆生产建设兵团累计报告接种新冠病毒疫苗80896.2万剂次。,
345,2021-06-09 14:58:18,北向资金净流入达50亿元。,
346,2021-06-09 14:57:52,俄罗斯外长拉夫罗夫：我们对下周的普京-拜登峰会不抱幻想。,
347,2021-06-09 14:57:25,法国财长勒梅尔：G7集团的税收协议需要适用于亚马逊等科技公司。,
348,2021-06-09 14:56:04,波兰副总理Gowin认为波兰央行有加息的空间。,
349,2021-06-09 14:53:30,英国央行首席经济学家霍尔丹：在6月21日结束限制措施将对经济有利。,
350,2021-06-09 14:51:31,【LG新能源拟IPO融资逾573亿元 有望刷新韩国最大IPO纪录】韩国蓄电池制造商LG能源解决方案公司（LG Energy Solution Ltd.）正式启动上市流程，估值或达100万亿韩元，有望刷新韩国最大IPO纪录。,
351,2021-06-09 14:50:26,港股中国恒大短线走高，现跌幅缩窄至4%。,
352,2021-06-09 14:49:19,【永安药业：公司一直是东鹏特饮的合格供应商】永安药业(002365)在互动平台表示，公司一直是东鹏特饮的合格供应商。此外，近期受原材料价格上涨等因素影响，公司牛磺酸价格呈一定上涨趋势。,
353,2021-06-09 14:48:25,英国央行首席经济学家霍尔丹：财政大臣苏纳克在危机中采取了视而不见的态度。,
354,2021-06-09 14:46:59,英国央行首席经济学家霍尔丹：需要防止通胀的暂时现象变得根深蒂固。,
355,2021-06-09 14:45:21,英国央行首席经济学家霍尔丹：我们面临的风险是，通胀率超过2%可能会比计划的时间更长。,
356,2021-06-09 14:45:11,比特币上破34000美元/枚，日内涨超2%。,
357,2021-06-09 14:43:51,  华为鸿蒙概念股临近尾盘持续拉升，思特奇回封涨停，润和软件涨超14%，诚迈科技、九联科技、常山北明等纷纷冲高。,
